縣市,統計期,業者名稱,基地臺
6,1080228,4,1164
7,1080228,4,167
22,1080228,4,19
14,1080228,4,232
2,1080228,4,1166
8,1080228,4,140
10,1080228,4,241
9,1080228,4,125
15,1080228,4,208
12,1080228,4,386
4,1080228,4,1200
1,1080228,4,1209
19,1080228,4,90
5,1080228,4,781
20,1080228,4,26
17,1080131,4,112
18,1080131,4,111
21,1080131,4,30
13,1080131,4,241
16,1080131,4,390
11,1080131,4,310
3,1080131,4,657
6,1080131,4,1164
7,1080131,4,167
22,1080131,4,19
14,1080131,4,232
2,1080131,4,1166
8,1080131,4,140
10,1080131,4,241
9,1080131,4,125
15,1080131,4,208
12,1080131,4,386
4,1080131,4,1200
1,1080131,4,1209
19,1080131,4,90
5,1080131,4,781
20,1080131,4,26
