縣市,統計期,業者名稱,基地臺
9,1101130,中華電信股份有限公司                                                            ,338
15,1101130,中華電信股份有限公司                                                            ,969
12,1101130,中華電信股份有限公司                                                            ,1812
4,1101130,中華電信股份有限公司                                                            ,4800
1,1101130,中華電信股份有限公司                                                            ,2888
19,1101130,中華電信股份有限公司                                                            ,632
5,1101130,中華電信股份有限公司                                                            ,2083
20,1101130,中華電信股份有限公司                                                            ,191
17,1101031,中華電信股份有限公司                                                            ,954
18,1101031,中華電信股份有限公司                                                            ,935
